image_file_name,pmcid,question,choices,answer_text,answer,tag
ijspt_2022_17_2_31953_80379.jpg,PMC8805104,Which surface is being used to increase instability?,"[A] A BOSU half-ball used dome-side up
[B] An inflated balance cushion with a small foot platform on top
[C] An oval wobble board used directly on the floor
[D] A thick foam balance pad with a small platform placed over it",An inflated balance cushion with a small foot platform on top,B,Trunk & Extremities
CTO-06-03-g-007.jpg,PMC3199843,"Which side most likely requires additional setback (e.g., concha–mastoid sutures) to improve symmetry?","[A] Both ears require symmetric additional setback
[B] No additional concha–mastoid setback is indicated, the asymmetry is due to positioning/edema
[C] Antihelical fold refinement rather than concha–mastoid setback is needed on the patient’s left (right side of the image)
[D] Patient’s right ear (left side of the image) needs additional posterior setback
[E] Patient’s left ear (right side of the image) needs additional posterior setback",Patient’s right ear (left side of the image) needs additional posterior setback,D,Head & Neck
CTO-06-03-g-007.jpg,PMC3199843,Which auricular feature shows the greatest side-to-side asymmetry?,"[A] Lobule size and rotation
[B] Antihelical fold definition
[C] Superior helical rim position relative to the scalp (upper-third setback)
[D] Tragus–antitragus complex contour",Superior helical rim position relative to the scalp (upper-third setback),C,Head & Neck
JWACS-12-91-g001.jpg,PMC9531732,How would the findings in the photograph be best described?,"[A] Left-sided swelling between the neck and shoulder
[B] No abnormality present
[C] Skin laceration along the anterior aspect of the shoulder
[D] Ecchymosis overlying the shoulder",Left-sided swelling between the neck and shoulder,A,Trunk & Extremities
CCID-14-1105-g0004.jpg,PMC8405095,"In the right subfigure, what chin change is most apparent?","[A] No appreciable change in chin contour or projection
[B] Decreased anterior projection with subtle retrusion of the chin point
[C] Increased anterior projection at the chin apex (pogonion)
[D] Inferior descent of the soft-tissue chin pad with deepened mental crease",Increased anterior projection at the chin apex (pogonion),C,Mouth & Jaws
CCID-14-1105-g0004.jpg,PMC8405095,Which subfigure shows a crisper mandibular angle and a straighter jawline contour (reduced pre‑jowl sulcus)?,"[A] Right subfigure—crisper mandibular angle with a smoother, more continuous jawline
[B] Both subfigures—similar mandibular contour without a clear difference
[C] Neither subfigure—no demonstrable reduction in the pre‑jowl sulcus
[D] Left subfigure—gonial angle slightly sharper, but pre‑jowl sulcus unchanged","Right subfigure—crisper mandibular angle with a smoother, more continuous jawline",A,Mouth & Jaws
gox-8-e2825-g010.jpg,PMC7339289,Which skin change is present just inferior to both areolae?,"[A] No appreciable contour abnormality beneath either areola
[B] Mature hypertrophic keloid scarring along the periareolar sutures
[C] Early nipple–areola complex ischemia/epidermolysis
[D] Symmetric superior periareolar retraction (above the areolae)
[E] Localized subareolar skin indentation/pleating (bilateral)",Localized subareolar skin indentation/pleating (bilateral),E,Trunk & Extremities
gox-8-e2825-g010.jpg,PMC7339289,Which healing stage is most consistent with this image?,"[A] Mature, stable scars (>12 months), with pale, faint lines
[B] Late maturation (3–6 months), with flattening but persistent erythema
[C] Immediate postoperative (post-op days 1–5), with edema and puckering under the areolae
[D] Subacute remodeling (weeks 4–8), as sutures resorb and pleating softens
[E] Early postoperative period (first 1–3 weeks), with transient contraction inferior to the areolae","Early postoperative period (first 1–3 weeks), with transient contraction inferior to the areolae",E,Surgical & Procedural
10.1177_20552076231186217-fig4.jpg,PMC10331090,"In subfigure (B) SLS, what is the likeliest position of the non-weight-bearing foot?","[A] Resting against the stance leg’s shin for balance
[B] Toes lightly touching the floor beside the stance foot
[C] Fully off the ground (no contact)
[D] Heel lightly on the floor in front of the stance foot",Fully off the ground (no contact),C,Trunk & Extremities
10.1177_20552076231186217-fig4.jpg,PMC10331090,Which exercise requires the greatest degree of right ankle stabilization?,"[A] Walking
[B] Lunge
[C] Running
[D] SLS
[E] Side lunge",SLS,D,Trunk & Extremities
MCS006253Bha_F3.jpg,PMC9808559,What is the auricle's rotational orientation?,"[A] Apparent posterior tilt from low-set position only (true rotation neutral)
[B] Posteriorly rotated (retroverted)
[C] Neutral (no rotation)
[D] Anteriorly rotated (anteverted)",Posteriorly rotated (retroverted),B,Head & Neck
MCS006253Bha_F3.jpg,PMC9808559,Which cranial shape is most apparent on this lateral view?,"[A] Dolichocephaly (scaphocephaly)
[B] Right posterior plagiocephaly
[C] Turricephaly
[D] Normocephaly
[E] Brachycephaly",Brachycephaly,E,Head & Neck
1348-9585-58-289-g001.jpg,PMC5356953,"In the rightmost panels (50% ROM), in which direction is the hand displaced from neutral in the top and bottom rows?","[A] No displacement from neutral in either row
[B] Both rows toward the palm
[C] Both rows toward the dorsum
[D] Top row toward the dorsum, bottom row toward the palm
[E] Top row toward the palm, bottom row toward the dorsum","Top row toward the palm, bottom row toward the dorsum",E,Trunk & Extremities
1348-9585-58-289-g001.jpg,PMC5356953,"Change question to : In the leftmost images of both rows, what is the wrist position?","[A] Slight ulnar deviation with fingers extended
[B] Wrist held in about 15 to 20 degrees dorsiflexion (functional position)
[C] Forearm pronated with wrist at 0 degrees flexion/extension
[D] Palm fully supinated with wrist resting level
[E] Hand and forearm in a straight line with 0 degrees flexion/extension",Hand and forearm in a straight line with 0 degrees flexion/extension,E,Trunk & Extremities
10.1177_20556683241240488-fig1.jpg,PMC11088804,Which physiologic signal is most likely being recorded?,"[A] Impedance myography (bioimpedance) of the thigh
[B] Surface electromyography (EMG)
[C] Reflectance photoplethysmography (near-infrared muscle oxygenation)
[D] Compound muscle action potentials during femoral nerve conduction testing",Surface electromyography (EMG),B,Trunk & Extremities
10.1177_20556683241240488-fig1.jpg,PMC11088804,Which muscle group is targeted by the electrode placement shown?,"[A] Quadriceps (vastus medialis, VMO)
[B] Tensor fasciae latae/iliotibial band region
[C] Biceps femoris (lateral hamstring)
[D] Rectus femoris (anterior thigh)
[E] Quadriceps (vastus lateralis)","Quadriceps (vastus medialis, VMO)",A,Trunk & Extremities
JOCR-10-56-g007.jpg,PMC8046460,Which wound-closure method is most consistent with the appearance?,"[A] Adhesive strips (Steri-Strips) alone
[B] Simple interrupted skin sutures
[C] Skin staples
[D] Running subcuticular suture reinforced with tissue adhesive",Simple interrupted skin sutures,B,Surgical & Procedural
JOCR-10-56-g007.jpg,PMC8046460,Which of the following best describes the wound edges?,"[A] Everted edges with trace serosanguinous oozing but no purulence
[B] Well-approximated without obvious erythema or drainage
[C] Subtle separation at the superior pole (~2–3 mm) suggestive of early dehiscence
[D] Marked purulent discharge with surrounding cellulitis",Well-approximated without obvious erythema or drainage,B,Surgical & Procedural
aoj-08-23-f12.jpg,PMC10929313,In what direction is the non–weight-bearing leg moving relative to the body?,"[A] Medially across the midline toward the stance leg
[B] Lateral glide parallel to the tape without crossing it
[C] Straight anterior over the tape in line with the body
[D] Laterally/diagonally across the tape toward the contralateral side
[E] Posterior sweep behind the stance leg",Laterally/diagonally across the tape toward the contralateral side,D,Trunk & Extremities
aoj-08-23-f12.jpg,PMC10929313,What support condition is the athlete demonstrating in the image?,"[A] Half-kneeling position
[B] Single-leg stance
[C] Semi-tandem stance with contralateral toe touch
[D] Tandem stance (heel-to-toe)
[E] Staggered double-leg stance (split stance)",Single-leg stance,B,Trunk & Extremities
AJNS-15-159-g001.jpg,PMC7057868,Which side shows greater muscle wasting of the arm and leg?,"[A] Not determinable due to clothing/posture
[B] Right (R)
[C] Left (L)
[D] Right arm more than left but legs symmetric
[E] Bilateral with no clear side predominance",Right (R),B,Trunk & Extremities
AJNS-15-159-g001.jpg,PMC7057868,Which hand and forearm appear thinner with partially flexed fingers compared to the other side?,"[A] Patient’s left side (image right)
[B] Both hands appear equally atrophied
[C] Patient’s right side (image left)
[D] No clear asymmetry",Patient’s right side (image left),C,Trunk & Extremities
ves-30-ves200710-g001.jpg,PMC9249291,What visual stimulus is displayed on the laptop screen?,"[A] A single optotype letter centered on a plain white field
[B] A fixation cross centered within concentric rings
[C] A Landolt C centered within concentric rings
[D] A single optotype letter within concentric rings
[E] A single lowercase letter within a single thick ring",A single lowercase letter within a single thick ring,E,Eyes
ves-30-ves200710-g001.jpg,PMC9249291,"Given the fixed viewing distance to the screen, which assessment is most likely being conducted?","[A] Stereoacuity testing with polarized targets at near (about 40 cm)
[B] Computer-based letter contrast sensitivity testing at 1 meter
[C] Monocular distance acuity of the right eye using an occluder at approximately 6 ft
[D] Binocular visual acuity measurement at a standardized 8-ft testing distance",Binocular visual acuity measurement at a standardized 8-ft testing distance,D,Eyes
13555_2017_195_Fig3_HTML.jpg,PMC5574746,Which underlying structure’s enlargement best explains the lateral jawline findings?,"[A] Masseter muscle
[B] Buccinator muscle
[C] Medial pterygoid muscle
[D] Parotid gland (tail)
[E] Submandibular gland",Masseter muscle,A,Mouth & Jaws
0392-100X-37-295-g007.jpg,PMC5584101,Which view is shown for assessing nasal tip projection?,"[A] Left lateral (profile) view
[B] Posterior view
[C] Right lateral (profile) view
[D] Left oblique (three-quarter) view
[E] Right oblique (three-quarter) view",Right lateral (profile) view,C,Head & Neck
0392-100X-37-295-g007.jpg,PMC5584101,What aesthetic feature is visible here?,"[A] Nasal tip ptosis
[B] Cryptotia
[C] Saddle nose
[D] Prognathism",Nasal tip ptosis,A,Head & Neck
gox-1-e04-g004.jpg,PMC4174170,"In subfigure A, what abnormality does the arrow indicate?","[A] No appreciable abnormality of the frontal contour
[B] Linear postoperative scar along the right brow
[C] Raised calcified subcutaneous nodule in the right frontal region
[D] Localized concavity of the right medial forehead (contour defect)
[E] Subtle soft-tissue bulge of the right medial forehead",Localized concavity of the right medial forehead (contour defect),D,Skin & Hair
gox-1-e04-g004.jpg,PMC4174170,What visual change is most notable in Subfigure B compared with Subfigure A at the marked site?,"[A] Focal erythema with slight effacement of the depression
[B] Greater indentation of the defect
[C] Subtle central blanching without contour change
[D] No interval change from baseline
[E] New linear scar across the marked area",Focal erythema with slight effacement of the depression,A,Skin & Hair
gox-6-e1888-g011.jpg,PMC6181490,Which clinical head view is shown?,"[A] Posterolateral head view
[B] Frontal anteroposterior facial view
[C] Anterolateral oblique facial view
[D] True lateral profile view",True lateral profile view,D,Head & Neck
gox-6-e1888-g011.jpg,PMC6181490,What best describes the scar?,"[A] No visible abnormalities are seen
[B] A horizontal scar anterior to the ear
[C] Post-operative scar at the lobule
[D] A vertical scar anterior to the ear",A vertical scar anterior to the ear,D,Head & Neck
IJSTD-33-44-g003.jpg,PMC3326850,Where is the contour abnormality located on the neck?,"[A] Left anterior neck beneath the sternocleidomastoid at the level of the hyoid
[B] No contour abnormality is evident
[C] Multiple areas of abnormal swelling present bilaterally
[D] Slightly right of midline in the submandibular triangle",Multiple areas of abnormal swelling present bilaterally,C,Head & Neck
